id,code,name_ch,name_en
50001759,KKL,基卡拉斯域卡,KI Klaksvik
50266844,KSK,KMSK丹澤,KMSK Deinze
50001760,KRR,雷克雅維克,KR Reykjavik
50001761,CAK,克拉科維亞,KS Cracovia Krakow
50001762,KRJ,哥治,KV Kortrijk
50001763,MCL,梅赫倫,KV Mechelen
50001764,KGU,鹿兒島聯,Kagoshima United FC
50587194,KHH,卡帕FC,Kahibah FC
50001765,KAT,卡拉特,Kairat
50001766,KAI,凱沙羅頓,Kaiserslautern
50001767,KZC,凱撒酋長,Kaizer Chiefs
50482779,KBF,卡爾巴FC,Kalba FC
50001768,KAL,卡爾馬,Kalmar
50001769,KMS,讚岐卡馬達馬尼,Kamatamare Sanuki
163,KAM,卡文恩格勒  ,Kamen Ingrad
50001770,KAE,卡文恩格勒,Kamen Ingrad
50558125,KBP,北碧府動力,Kanchanaburi Power
50353886,KWC,肯薩斯城潮流女足,Kansas City Current Women
50544227,WKA,高雄先鋒女足,Kaohsiung Attackers Women
50001771,KRB,卡拉布克,Karabukspor
50001772,KAR,卡爾斯魯厄,Karlsruher
50001773,KLV,卡柏迪利沃夫,Karpaty Lviv
50001774,KAS,鹿島鹿角,Kashima Antlers
50001775,KAH,柏雷素爾,Kashiwa Reysol
2265,KSM,卡斯帕薩,Kasimpasa
50001776,TYM,富山勝利,Kataller Toyama
50001777,KAU,卡奧拿斯,Kaunas
50001778,KNZ,考諾,Kauno Zalgiris
50001779,KAW,川崎前鋒,Kawasaki Frontale
50001780,KAA,FC卡雅,Kaya FC
50001781,KAY,卡塞利,Kayserispor
50001782,KAZ,哈薩克,Kazakhstan
50001783,KSY,哈薩克U21,Kazakhstan U21
50303168,KZW,哈薩克女足,Kazakhstan Women
50289781,KEC,科斯克米提,Kecskemeti
50001784,KDH,吉打,Kedah
50001785,KEF,基夫拿維克,Keflavik
50585883,KFC,基羅公園FC,Keilor Park FC
50544231,KWU,格拉那聯女足,Kelana United Women
50001786,KEH,基迪赫斯,Kelty Hearts
50001787,KYA,肯尼亞,Kenya
50457692,K2Y,肯尼亞U20,Kenya U20
50377154,KYW,肯尼亞女足,Kenya Women
50001788,KTR,基特寧,Kettering
50001789,KZR,哈扎爾,Khazar Lankaran
50001790,DZK,迪沙辛斯克,Khimik Dzerzhinsk
50001791,KMK,奇姆基,Khimki
50482785,KKK,科爾法簡,Khor Fakkan
50544241,KWW,西科布多女足,Khovd Western Women
50001792,KID,京達米士特,Kidderminster
50001793,KIL,基爾馬諾克,Kilmarnock
50262455,KLT,京士利恩城,King's Lynn Town
50587330,KBL,金布洛治雄獅,Kingborough Lions
50001794,KIN,京士利恩,Kings Lynn
50462452,KGW,迦特女足,Kiryat Gat Women
50001795,KIS,基斯華達,Kisvarda
50001796,KJS,卡積沙斯,Kjelsas
50311169,RKK,克諾克,Knokke
50355588,KLW,神戶雌獅女足,Kobe Leonessa Women
50288122,KCT,高知聯,Kochi Utd
50353908,KBW,庫爾伯特女足,Kolbotn Women
50001797,KKV,高洛斯,Kolos Kovalivka
50001798,KSG,干斯雲加,Kongsvinger
50376066,KKH,皇家哈林,Koninklijke HFC
50001799,KNY,高耶,Konyaspor
50001800,KTP,古迪比,KooTeePee
50001801,KPR,高柏,Koper
50001802,PRK,北韓,Korea DPR
50001803,KD4,北韓男亞足,Korea DPR AM
50001804,PR2,北韓U20,Korea DPR U20
50001805,PR3,北韓U23,Korea DPR U23
50001806,NKW,北韓女足,Korea DPR Women
50001807,KW2,北韓女足U20,Korea DPR Women U20
50354696,36U,北韓-加拿大,Korea DPR-Canada
50584042,P89,北韓-中國,Korea DPR-China
50354699,39U,北韓-哥倫比亞,Korea DPR-Colombia
50354697,37U,北韓-法國,Korea DPR-France
50354694,34U,北韓-日本,Korea DPR-Japan
50354700,40U,北韓-南韓,Korea DPR-Korea Republic
50354698,38U,北韓-荷蘭,Korea DPR-Netherlands
50354695,35U,北韓-尼日利亞,Korea DPR-Nigeria
50570278,P81,北韓-菲律賓,Korea DPR-Philippines
50570277,P80,北韓-烏茲別克,Korea DPR-Uzbekistan
50584041,P88,北韓-越南,Korea DPR-Vietnam
50001808,KOR,南韓,Korea Republic
50001809,KO4,南韓男亞足,Korea Republic AM
50001810,KPO,南韓男奧足,Korea Republic Oly Men
50001811,KR2,南韓U20,Korea Republic U20
50001812,K22,南韓U22,Korea Republic U22
50001813,KR3,南韓U23,Korea Republic U23
50001814,KOW,南韓女足,Korea Republic Women
50240648,KO2,南韓女足U20,Korea Republic Women U20
50354722,62U,南韓-阿根廷,Korea Republic-Argentina
50001815,P50,南韓-澳洲,Korea Republic-Australia
50354721,61U,南韓-奧地利,Korea Republic-Austria
50001816,P63,南韓-巴林,Korea Republic-Bahrain
50001817,P35,南韓-中國,Korea Republic-China
50570282,P85,南韓-中華台北,Korea Republic-Chinese Taipei
3418,02O,南韓-科特迪瓦,Korea Republic-Cote d'Ivoire
50287529,35Y,南韓-岡比亞,Korea Republic-Gambia
50001818,P28,南韓-伊朗,Korea Republic-Iran
50001819,P29,南韓-伊拉克,Korea Republic-Iraq
50287530,36Y,南韓-以色列,Korea Republic-Israel
50001820,P36,南韓-約旦,Korea Republic-Jordan
50001821,P33,南韓-北韓,Korea Republic-Korea DPR
3422,06O,南韓-新西蘭,Korea Republic-New Zealand
50001822,P51,南韓-阿曼,Korea Republic-Oman
3087,K01,南韓-巴勒斯,Korea Republic-Palestine
50316042,83A,南韓-巴勒斯坦,Korea Republic-Palestine
50001823,P34,南韓-卡塔爾,Korea Republic-Qatar
50001824,P30,南韓-沙特,Korea Republic-Saudi Arabia
50001825,Y45,南韓-塞內加爾,Korea Republic-Senegal
50001826,P52,南韓-敘利亞,Korea Republic-Syria
50001827,P62,南韓-泰國,Korea Republic-Thailand
50287531,37Y,南韓-突尼西亞,Korea Republic-Tunisia
50001828,P32,南韓-阿聯酋,Korea Republic-United Arab Emirates
50001829,P31,南韓-烏茲別克,Korea Republic-Uzbekistan
3088,K02,南韓-越南,Korea Republic-Vietnam
50326628,P99,南韓-越南,Korea Republic-Vietnam
50001830,Y48,南韓-贊比亞,Korea Republic-Zambia
50001831,KNS,韓職明星隊,Korean All Stars
50001832,KSV,哥斯禾爾,Korsvoll
50001833,KSC,高斯錫,Kosice
50001834,KSO,科索沃,Kosovo
50001835,KOY,科索沃U21,Kosovo U21
50303166,KVW,科索沃女足,Kosovo Women
50353890,KRW,基斯迪史達斯女足,Kristianstads Women
50001836,KSD,基斯迪辛德,Kristiansund
50001837,KSS,森馬拉,Krylya Sovetov Samara
50430030,KSW,森馬拉女足,Krylya Sovetov Samara Women
50331716,KKR,克里維里赫,Kryvbas Kryvyi Rih
50001838,KUP,古比斯,KuPS
50001839,KBK,古賓,Kuban Krasnodar
50001840,KUT,古索夫,Kutzhof
50001841,KUW,科威特,Kuwait
50001842,KW4,科威特男亞足,Kuwait AM
50001843,KWA,科威特SC,Kuwait SC
50357028,K2W,科威特U20,Kuwait U20
50001844,KU3,科威特U23,Kuwait U23
797,KPS,京都不死鳥,Kyoto Purple Sanga
50001845,KPS,京都不死鳥,Kyoto Sanga
50001846,KGZ,吉爾吉斯,Kyrgyzstan
50001847,KY4,吉爾吉斯男亞足,Kyrgyzstan AM
50271419,KY2,吉爾吉斯U20,Kyrgyzstan U20
50599570,KG1,吉爾吉斯U21,Kyrgyzstan U21
50302151,KY3,吉爾吉斯U23,Kyrgyzstan U23
50001848,KYZ,基錫沙爾,Kyzylzhar
50263641,LAA,拉爾科拉,L'Alcora
50001849,LHP,賀斯比圖勒,L'Hospitalet
50001850,LAB,洛杉磯蔚藍,LA Blues
50001851,LAF,飛捷,LA Fleche
50001852,LAG,洛杉磯銀河,LA Galaxy
50001853,LNZ,寧斯,LASK Linz
50001854,LOJ,洛查利加大學,LDU Loja
50001855,LDU,利加大學,LDU Quito
50599723,CKY,切爾卡斯,LNZ Cherkasy
50353904,LSW,LSK基文拿女足,LSK Kvinner Women
50001856,LEQ,伊基達,La Equidad
50001857,LFT,拉科奧里塔,La Fiorita
50001858,LAL,拉路維爾,La Louviere
50384871,LVF,拉洛查VF,La Roche VF
50001859,LSR,拿沙連拿,La Serena
50541825,LUA,聯合體育會,La Union Atletico
50001860,LAC,拉斯,Laci
50001861,LGA,拉高亞,Lagoa
50001862,LAH,拉迪,Lahti
50334112,LJF,蘭布頓查法斯,Lambton Jaffas
50558126,LWR,南奔勇士,Lamphun Warriors
50462443,WLH,蘭奇胡季女足,Lanchkhuti Women
50001863,LCI,蘭治安奴,Lanciano
50001864,LAN,蘭斯干拿,Landskrona
50001865,LAX,朗格爾斯,Langueux
50001866,LNS,拉魯斯,Lanus
50566594,LWU,拉魯斯女足,Lanus Women
50001867,LAE,蘭沙路迪,Lanzarote
50001868,LAO,老撾,Laos
50001869,LA4,老撾男亞足,Laos AM
50357037,LO2,老撾U20,Laos U20
50284855,LAW,老撾女足,Laos Women
50001870,LRS,拿尼沙,Larisa
50001871,LRN,拉恩,Larne
50001872,LPM,拉斯彭馬斯,Las Palmas
50263634,LOZ,拉斯羅薩斯,Las Rozas
50283468,LVL,拉斯維加斯燈火,Las Vegas Lights
50001873,LAT,拉脫維亞,Latvia
50001874,LVY,拉脫維亞U21,Latvia U21
50303169,LTW,拉脫維亞女足,Latvia Women
50001875,LSN,洛桑,Lausanne
50001876,LAV,拉瓦勒,Laval
50001877,LAZ,拉素,Lazio
50355623,LZW,拉素女足,Lazio Women
50001878,LEH,勒哈弗爾,Le Havre
50362129,LHW,勒哈弗爾女足,Le Havre Women
50001879,LEM,勒芒,Le Mans
50001880,LPS,普尼蘇維爾,Le Poire Sur Vie
50267909,LEP,拿佩爾,Le Puy
50001881,IXI,愛爾蘭聯賽隊,League of Ireland XI
50001882,LBN,黎巴嫩,Lebanon
50357027,LB2,黎巴嫩U20,Lebanon U20
50302165,LE3,黎巴嫩U23,Lebanon U23
50318832,LBW,黎巴嫩女足,Lebanon Women
50001883,LEC,歷卡,Leca
50001884,LCC,萊切,Lecce
50001885,LPZ,列治普斯納,Lech Poznan
50001886,LCG,列治亞格但斯克,Lechia Gdansk
50001887,LEE,列斯聯,Leeds
50001888,LGN,雷加利斯,Leganes
50001889,LWA,歷基亞,Legia Warszawa
50001890,LCR,李斯特城,Leicester
50355602,LRW,李斯特城女足,Leicester Women
50001891,LER,利亞拿,Leiria
50001892,LIX,歷索斯,Leixoes
50001893,LKH,歷基韋亞,Lekhwiya
50001894,LGD,列寧格達斯,Leningradets
50001895,LEN,朗斯,Lens
50462440,ENW,朗斯女足,Lens Women
50001896,LDH,利安華路高,Leon de Huanuco
50001897,LSH,利斯靴比亞斯,Les Herbiers
50001898,LOT,萊索托,Lesotho
50361312,LE2,萊索托U20,Lesotho U20
50305648,LEW,萊索托女足,Lesotho Women
50001899,LEG,利雲加,Levanger
50001900,LVT,利雲特,Levante
50356285,LWB,利雲特巴達隆拿女足,Levante Badalona Women
50356291,LWT,利雲特女足,Levante Women
50001901,LEV,利華古遜,Leverkusen
50355609,LWK,利華古遜女足,Leverkusen Women
50407763,Q35,利華古遜-阿士東維拉,Leverkusen-Aston Villa
50324163,R92,利華古遜-阿特蘭大,Leverkusen-Atalanta
50407761,Q33,利華古遜-馬德里體育會,Leverkusen-Atletico Madrid
50324161,R90,利華古遜-賓菲加,Leverkusen-Benfica
50407762,Q34,利華古遜-布魯日,Leverkusen-Bruges
50569519,05W,利華古遜-加拉塔沙雷,Leverkusen-Galatasaray
50324162,R91,利華古遜-馬賽,Leverkusen-Marseille
50407760,Q32,利華古遜-燕豪芬,Leverkusen-PSV Eindhoven
50001902,LES,索菲亞利夫斯基,Levski Sofia
50522005,LXC,列星頓SC,Lexington SC
50001903,LEY,奧連特,Leyton Orient
50001904,LBR,利比里亞,Liberia
50001905,LIB,利伯泰迪,Libertad
50566586,LLJ,利伯泰迪洛哈,Libertad Loja
50001906,LSS,萊堡瑞尼,Libourne Saint-Seurin
50001907,LBY,利比亞,Libya
50001908,A28,利比亞-加蓬,Libya-Gabon
50001909,LIE,列支敦士登,Liechtenstein
50001910,LTY,列支敦士登U21,Liechtenstein U21
50569590,LWH,列支敦士登女足,Liechtenstein Women
50001911,LIR,利亞斯,Lierse
50307903,LKZ,利亞斯甘賓索寧,Lierse Kempenzonen
50001912,LIL,里爾,Lille
50324180,C66,里爾-布魯日,Lille-Bruges
50324181,C67,里爾-PAOK,Lille-PAOK
50324179,C65,里爾-柏辛域陀尼亞,Lille-Viktoria Plzen
50001913,LLH,里爾咸馬,Lillehammer
50001914,LIS,利尼史特朗,Lillestrom
50001915,LBF,邦基費奧,Limhamn Bunkeflo
50001916,LMG,利摩日,Limoges
50001917,LIA,利納雷斯,Linares
50001918,LIM,利納斯蒙特利,Linas Montlhery
50001919,LIN,林肯城,Lincoln City
50001920,LRI,林肯紅魔鬼,Lincoln Red Imps
50600010,LFF,連度,Lindo FF
50001921,LND,連菲特,Linfield
50353892,LKW,林雪平女足,Linkoping Women
50001922,HMU,獅城水手,Lion City Sailors
50544239,WLS,獅城水手女足,Lion City Sailors Women
50001923,LFC,FC獅子,Lions FC
50462447,LGW,直布羅陀獅隊女足,Lions Gibraltar Women
50001924,LPP,利普斯達特,Lippstadt
50001925,LTX,列迪斯洛維治,Litex Lovech
50001926,LIT,立陶宛,Lithuania
50001927,LIU,立陶宛U21,Lithuania U21
50303167,LIW,立陶宛女足,Lithuania Women
50001928,LIV,利物浦,Liverpool
50355603,LPW,利物浦女足,Liverpool Women
50324158,R87,利物浦-AC米蘭,Liverpool-AC Milan
50001929,R32,利物浦-阿積士,Liverpool-Ajax
50569500,85U,利物浦-馬德里體育會,Liverpool-Atletico Madrid
50001930,R43,利物浦-巴塞,Liverpool-Barcelona
50407738,Q10,利物浦-拜仁慕尼黑,Liverpool-Bayern Munich
50407735,Q08,利物浦-賓菲加,Liverpool-Benfica
50569502,87U,利物浦-波杜基林特,Liverpool-Bodo Glimt
3367,R84,利物浦-多蒙特,Liverpool-Dortmund
50407736,R84,利物浦-多蒙特,Liverpool-Dortmund
50407739,Q11,利物浦-飛燕諾,Liverpool-Feyenoord
50407740,Q12,利物浦-國際米蘭,Liverpool-Inter Milan
50001931,R21,利物浦-祖雲達斯,Liverpool-Juventus
50324159,R88,利物浦-利華古遜,Liverpool-Leverkusen
50407737,Q09,利物浦-里爾,Liverpool-Lille
50001932,R42,利物浦-曼城,Liverpool-Manchester City
50001933,R30,利物浦-曼聯,Liverpool-Manchester Utd
50569499,84U,利物浦-紐卡素,Liverpool-Newcastle
3366,R82,利物浦-PSG,Liverpool-PSG
50001934,R33,利物浦-波圖,Liverpool-Porto
50001935,R17,利物浦-羅馬,Liverpool-Roma
50001936,R18,利物浦-西維爾,Liverpool-Sevilla
50569501,86U,利物浦-士砵亭,Liverpool-Sporting
50001937,R31,利物浦-熱刺,Liverpool-Tottenham
50324160,R89,利物浦-韋斯咸,Liverpool-West Ham
50001938,LII,利雲斯頓,Livingston
50001939,LIO,利禾奴,Livorno
50462470,LWJ,盧博騰女足,Ljuboten Women
50001940,LSK,隆斯基爾,Ljungskile
50001941,LGS,拉高斯迪拿,Llagostera
50001942,LLI,拉尼利,Llanelli
50001943,LDG,瓜納雷拉尼洛斯,Llaneros de Guanare
50001944,LLA,勒拉比,Llapi
2225,LLE,利爾達,Lleida Esportiu
50001945,UEL,利達體育會,Lleida Esportiu
50308208,LLE,勒倫尼斯,Llerenense
50001946,LBB,盧保斯,Lobos BUAP
50001947,LLG,洛根閃電,Logan Lightning
50001948,LOK,洛格倫,Lokeren
50001949,LSA,索菲亞火車頭,Loko Sofia
50001950,LKM,莫斯科火車頭,Lokomotiv Moscow
50430034,LMW,莫斯科火車頭女足,Lokomotiv Moscow Women
50001951,LKP,普夫迪夫火車頭,Lokomotiv Plovdiv
50001952,LTV,塔斯干火車頭,Lokomotiv Tashkent
50001953,LZB,薩格勒布火車頭,Lokomotiva Zagreb
50297914,LOL,萊比錫火車頭,Lokomotive Leipzig
50001954,LMU,隆梅爾,Lommel SK
50462436,LLW,倫敦城雌獅女足,London City Lionesses Women
50001955,LDR,隆德里納,Londrina
50001956,LCF,羅卡,Lorca CF
50308203,LDP,樂卡體育會,Lorca Deportiva
50001957,LOR,羅連安特,Lorient
50328067,LAD,洛斯安地斯,Los Andes
50001958,FCL,FC洛杉磯,Los Angeles FC
50283463,LOU,勞頓聯,Loudoun Utd
50001959,LUC,路易斯維爾城,Louisville City
50001960,LLT,路勒坦奴,Louletano
50001961,LVH,洛夫咸,Lov-Ham
50556402,LNW,名古屋愛知女足,Loveledge Nagoya Women
50325826,LBM,拉伯克鬥牛士,Lubbock Matadors
50001962,LUB,盧比克,Lubeck
50001963,LHE,魯治安拿基亞,Luch-Energia
50001964,LRZ,盧多格德斯,Ludogorets Razgrad
50001965,LGO,盧加諾,Lugano
50001966,LUG,盧高,Lugo
50001967,LMZ,隆美辛尼,Lumezzane
50001968,LUN,隆德,Lunds
50456852,LLC,盧沙爾SC,Lusail SC
50001969,LUS,路施坦斯,Lusitans
50001970,LUT,盧頓,Luton
50001971,LUV,盧維丹斯,Luverdense
50001972,LUX,盧森堡,Luxembourg
50001973,LGY,盧森堡U21,Luxembourg U21
50282161,LUW,盧森堡女足,Luxembourg Women
50001974,LUZ,魯辛拿克,Luzenac
50001975,LZE,盧塞恩,Luzern
50001976,LYN,利恩,Lyn
50353907,LYW,利恩女足,Lyn Women
50001977,LNB,寧比,Lyngby
50001978,LYO,里昂,Lyon
50356307,LWY,里昂女足,Lyon Women
3332,R74,里昂-阿特蘭大,Lyon-Atalanta
3331,R73,里昂-馬體會,Lyon-Atletico Madrid
3333,R75,里昂-PSG,Lyon-PSG
3330,R72,里昂-萊比錫,Lyon-RB Leipzig
50001979,LYD,里昂杜切爾,Lyon-la-Duchere
50327697,LYL,里斯洛達,Lysekloster
50001980,MDA,MDA查斯利,MDA Chasselay
50001981,RUZ,路梳比洛,MFK Ruzomberok
50599717,MVB,維迪布斯克,ML Vitebsk
50001983,UAS,美職明星隊,MLS All Stars
50001984,MST,馬斯特里赫特,Maastricht
50001985,MCR,馬卡拉,Macara
50001986,MCF,FC麥克阿瑟,Macarthur FC
50302159,MC3,澳門U23,Macau U23
50001987,HAI,海法馬卡比,Maccabi Haifa
50001988,NTY,尼坦亞馬卡比,Maccabi Netanya
50001989,MPT,彼達迪華馬卡比,Maccabi Petah Tikva
50001990,MTA,特拉維夫馬卡比,Maccabi Tel Aviv
50001991,MAF,馬爾斯菲FC,Macclesfield FC
50001992,MCZ,町田澤維亞,Machida Zelvia
50001993,MGC,馬達加斯加,Madagascar
50361323,M2G,馬達加斯加U20,Madagascar U20
50305649,MCW,馬達加斯加女足,Madagascar Women
50356283,MWC,馬德里CFF女足,Madrid CFF Women
50001994,MGN,馬加蘭斯,Magallanes
50001995,MAG,馬格德堡,Magdeburg
50563258,MGU,魔術聯,Magic Utd
50001996,MCD,喜鵲十字軍,Magpies Crusaders
50001997,MIA,邁亞,Maia
50001998,MDU,梅頓赫德聯,Maidenhead Utd
50001999,MDT,梅德士東聯,Maidstone Utd
50002000,MAZ,緬恩斯,Mainz
50599743,MAT,梅特蘭FC,Maitland FC
50002001,MAK,馬其頓尼亞GP,Makedonija GP
50002002,MAL,馬拉加,Malaga
50002003,U37,馬拉加-加拉塔,Malaga-Galatasaray
50002004,MLW,馬拉維,Malawi
50361313,2MW,馬拉維U20,Malawi U20
50305650,MWW,馬拉維女足,Malawi Women
50002005,MYS,馬來西亞,Malaysia
50002006,MY4,馬來西亞男亞足,Malaysia AM
50357030,MS2,馬來西亞U20,Malaysia U20
50556399,MI2,馬來西亞U22,Malaysia U22
50002007,MY3,馬來西亞U23,Malaysia U23
50284856,MSW,馬來西亞女足,Malaysia Women
50002008,MLA,馬來西亞明星隊,Malaysian All Stars
50002009,MDV,馬爾代夫,Maldives
50002010,MD4,馬爾代夫男亞足,Maldives AM
50357034,MV2,馬爾代夫U20,Maldives U20
50302153,MV3,馬爾代夫U23,Maldives U23
50002011,MDW,馬爾代夫女足,Maldives Women
50002012,MLI,馬里,Mali
50332402,MAO,馬里男奧足,Mali Oly Men
50002013,ML2,馬里U20,Mali U20
50289325,MA3,馬里U23,Mali U23
50329501,MIW,馬里女足,Mali Women
50315890,52A,馬里-安哥拉,Mali-Angola
50315889,51A,馬里-喀麥隆,Mali-Cameroon
50315892,54A,馬里-佛得角,Mali-Cape Verde Islands
50559161,B24,馬里-剛果民主共和國,Mali-D R Congo
50002014,A29,馬里-加蓬,Mali-Gabon
50315893,55A,馬里-毛里塔尼亞,Mali-Mauritania
50559162,B25,馬里-莫桑比克,Mali-Mozambique
50315891,53A,馬里-納米比亞,Mali-Namibia
50315894,56A,馬里-南非,Mali-South Africa
50559160,B23,馬里-坦桑尼亞,Mali-Tanzania
50331723,MLH,馬利舒華,Malisheva
50002015,MKS,SCC馬利基亞,Malkiya SCC
50002016,MLC,馬略卡,Mallorca
50002017,MAM,馬模,Malmo
50397926,WMA,馬模女足,Malmo Women
50002018,MLT,馬爾他,Malta
50002019,MLY,馬爾他U21,Malta U21
50303165,MTW,馬爾他女足,Malta Women
50002020,MSN,馬姆洛迪辛當斯,Mamelodi Sundowns
3328,R70,曼城-阿特蘭大,Man City-Atalanta
2741,U1U,曼城-馬體會,Man City-Atletico Madrid
2743,U1X,曼城-賓菲加,Man City-Benfica
3364,R80,曼城-車路士,Man City-Chelsea
3329,R71,曼城-PSG,Man City-PSG
3327,R68,曼城-萊比錫,Man City-RB Leipzig
2727,U1F,曼城-皇馬,Man City-Real Madrid
2736,U1P,曼城-禾夫斯堡,Man City-Wolfsburg
50002021,F62,曼聯-薩克達,Man Utd-Shakhtar
50002022,F61,曼聯-熱刺,Man Utd-Tottenham
50263650,MNR,馬納科,Manacor
50002023,MNC,曼城,Manchester City
50355604,MMW,曼城女足,Manchester City Women
50275660,UC3,曼城-AC,Manchester City-AC Milan
50002024,R26,曼城-阿積士,Manchester City-Ajax
50324197,U1U,曼城-馬德里體育會,Manchester City-Atletico Madrid
50002025,R20,曼城-巴塞隆拿,Manchester City-Barcelona
50002026,R04,曼城-拜仁慕尼黑,Manchester City-Bayern Munich
50275661,UC4,曼城-賓菲加,Manchester City-Benfica
50569492,77U,曼城-波杜基林特,Manchester City-Bodo Glimt
50324152,U99,曼城-多蒙特,Manchester City-Dortmund
50472583,Q57,曼城-法林明高,Manchester City-Flamengo
50472582,Q56,曼城-國際邁亞密,Manchester City-Inter Miami CF
50275659,UC2,曼城-國米,Manchester City-Inter Milan
50002027,R06,曼城-祖雲達斯,Manchester City-Juventus
50569493,78U,曼城-利華古遜,Manchester City-Leverkusen
50002028,R23,曼城-利物浦,Manchester City-Liverpool
50002029,R24,曼城-曼聯,Manchester City-Manchester Utd
50472584,Q58,曼城-蒙特雷,Manchester City-Monterrey
50275658,UC1,曼城-拿玻里,Manchester City-Napoli
50569490,75U,曼城-紐卡素,Manchester City-Newcastle
50324198,R71,曼城-巴黎聖日耳門,Manchester City-Paris Saint Germain
50002030,R27,曼城-波圖,Manchester City-Porto
50002031,R05,曼城-皇家馬德里,Manchester City-Real Madrid
50002032,R07,曼城-羅馬,Manchester City-Roma
50002033,R08,曼城-西維爾,Manchester City-Sevilla
50569491,76U,曼城-士砵亭,Manchester City-Sporting
50002034,R25,曼城-熱刺,Manchester City-Tottenham
50002035,MNU,曼聯,Manchester Utd
50355605,MUW,曼聯女足,Manchester Utd Women
50002036,R37,曼聯-阿積士,Manchester Utd-Ajax
50002037,R47,曼聯-巴塞,Manchester Utd-Barcelona
50002038,R49,曼聯-祖雲達斯,Manchester Utd-Juventus
50002039,R48,曼聯-利物浦,Manchester Utd-Liverpool
50002040,R46,曼聯-曼城,Manchester Utd-Manchester City
50002041,R38,曼聯-波圖,Manchester Utd-Porto
50002042,MDM,曼達斯甘,Mandalskameratene
50002043,MGL,曼格隆特星隊,Manglerud Star
50462473,MGG,馬尼拉淘金者,Manila Digger
50002044,MLU,曼利聯,Manly Utd
50308223,CMD,曼雷薩,Manresa
50002045,MAN,曼斯菲,Mansfield
50002046,MTI,文托斯,Mantois
50347120,MAV,曼托華,Mantova
50002047,MRN,馬拉頓,Marathon
50002048,MRB,馬比拿,Marbella
50002049,MRK,馬斯克,Marck
50002050,MCS,馬可尼駿馬,Marconi Stallions
50002051,MAB,馬里博爾,Maribor
50002052,MAA,馬利利亞,Marilia
50002053,MRF,馬連,Marine FC
50282100,MGF,馬林加,Maringa FC
50545191,MHE,馬連漢斯,Marinhense
50002054,MAI,馬里迪莫,Maritimo
50362145,WMM,馬里迪莫女足,Maritimo Women
50002055,MRU,馬利烏波爾,Mariupol
50002056,MXL,馬沙斯洛克,Marsaxlokk
50002057,MAS,馬賽,Marseille
50462441,SWM,馬賽女足,Marseille Women
50002058,MTG,馬堤古斯,Martigues
50002059,MAQ,馬提尼克,Martinique
50304920,MQW,馬提尼克女足,Martinique Women
50283459,MYC,馬里蘭山貓,Maryland Bobcats
50361162,MKP,派迪高斯卡,Mashuk-KMV Pyatigorsk
50544236,WMF,大師FC女足,Master FC Women
50002060,MSC,FC松江市,Matsue City FC
50002061,MYG,松本山雅,Matsumoto Yamaga
50002062,MBG,瑪堡格,Maubeuge
50002063,MUA,毛里塔尼亞,Mauritania
50002064,MRT,毛里裘斯,Mauritius
50375190,WMU,毛里裘斯女足,Mauritius Women
50002065,MOA,FC馬薩特蘭,Mazatlan FC
50353927,MFW,FC馬薩特蘭女足,Mazatlan FC Women
50002066,MZB,馬贊比,Mazembe
50002067,MJU,明治大學,Meiji University
50002068,MBH,墨爾本城,Melbourne City
50563255,MCY,墨爾本城B隊,Melbourne City B
50377159,WMC,墨爾本城女足,Melbourne City Women
3269,MBK,墨爾本騎士,Melbourne Knights
50296527,MBK,墨爾本騎士,Melbourne Knights
50334113,MSJ,墨爾本塞爾維亞,Melbourne Srbija
50002069,MBV,墨爾本勝利,Melbourne Victory
50377160,WMV,墨爾本勝利女足,Melbourne Victory Women
50002070,MLG,梅格,Melgar
50002071,MML,美利拉,Melilla
50283455,MEM,孟菲斯 901,Memphis 901
50002072,MEN,曼撒積奴,Mensajero
50002073,MRE,米列蘭尼斯,Merelinense
50002074,MTR,梅瑟蒂德菲爾,Merthyr Tydfil
50002075,MKM,卡爾曼,Mes Kerman
50456851,MSM,梅沙美,Mesaimeer
50002076,MES,墨西拿,Messina
50002077,MTL,米達列斯,Metalist
50462489,M9W,米達列斯1925女足,Metalist 1925 Women
50002078,MZA,米達雷治,Metalurg Zaporizhzhya
50002079,MEL,美達雷斯,Metalurgs
50002080,MET,當尼斯克,Metalurh Donetsk
50002081,MTP,倫敦警察,Metropolitan Police
50002082,MEP,大都會FC,Metropolitanos FC
50295470,MEO,都會之星,Metrostars
50002083,MTZ,梅斯,Metz
50002084,MEX,墨西哥,Mexico
50002085,MXO,墨西哥男奧足,Mexico Oly Men
50002086,MC2,墨西哥U20,Mexico U20
50306333,ME3,墨西哥U23,Mexico U23
50002087,MXW,墨西哥女足,Mexico Women
50240650,MW2,墨西哥女足U20,Mexico Women U20
50542299,MW3,墨西哥女足U23,Mexico Women U23
50002088,W32,墨西哥-澳洲,Mexico-Australia
50002089,C46,墨西哥-玻利維亞,Mexico-Bolivia
50002090,W31,墨西哥-喀麥隆,Mexico-Cameroon
50002091,G05,墨西哥-加拿大,Mexico-Canada
50002092,G02,墨西哥-哥斯達黎加,Mexico-Costa Rica
3421,05O,墨西哥-科特迪瓦,Mexico-Cote d'Ivoire
50002093,O39,墨西哥-丹麥,Mexico-Denmark
50002094,C43,墨西哥-厄瓜多爾,Mexico-Ecuador
50002095,Y20,墨西哥-埃及,Mexico-Egypt
